Time,TP9,AF7,AF8,TP10,ABS(TP)SUM,ABS(AF)SUM,ABS_SUM,Non-ClenchedTeeth
1627069786343.71,-27.34,1.95,-45.41,-21.48,48.82,47.36,96.18,True
1627069786347.62,-307.62,10.74,-27.83,-45.41,353.03,38.57,391.59999999999997,True
1627069786351.53,-58.11,-8.79,-33.69,-45.9,104.00999999999999,42.48,146.48999999999998,True
1627069786355.43,288.09,-15.14,-50.78,-9.77,297.85999999999996,65.92,363.78,True
1627069786359.34,113.77,-8.3,-45.41,-15.63,129.4,53.709999999999994,183.11,True
1627069786363.25,-271.97,-14.65,-50.78,-46.39,318.36,65.43,383.78999999999996,True
1627069786367.15,-174.8,-10.74,-50.78,-47.36,222.16000000000003,61.52,283.68000000000006,True
1627069786371.06,221.68,-21.0,-51.76,-8.79,230.47,72.75999999999999,303.23,True
1627069786374.96,190.43,-23.93,-44.92,1.95,192.38,68.85,261.23,True
1627069786378.87,-204.59,-22.95,-42.97,-23.44,228.03,65.92,293.95,True
1627069786382.78,-236.33,-25.39,-48.34,-22.46,258.79,73.73,332.52,True
1627069786386.68,165.53,-23.93,-38.57,-16.11,181.64,62.5,244.14,True
1627069786390.59,295.41,-17.09,-24.9,-41.5,336.91,41.989999999999995,378.9,True
1627069786394.5,-67.38,-18.07,-25.88,-87.89,155.26999999999998,43.95,199.21999999999997,True
1627069786398.4,-265.63,-29.79,-38.57,-99.61,365.24,68.36,433.6,True
1627069786402.31,61.52,-18.07,-28.81,-69.82,131.34,46.879999999999995,178.22,True
1627069786406.21,306.15,-13.18,-16.6,-72.27,378.41999999999996,29.78,408.2,True
1627069786410.12,21.97,-23.44,-29.3,-109.86,131.82999999999998,52.74,184.57,True
1627069786414.03,-285.64,-25.88,-43.95,-136.23,421.87,69.83,491.7,True
1627069786417.93,-74.71,-28.32,-40.04,-115.72,190.43,68.36,258.79,True
1627069786421.84,285.64,-25.39,-25.88,-77.64,363.28,51.269999999999996,414.54999999999995,True
1627069786425.75,147.46,-17.58,-21.48,-82.52,229.98000000000002,39.06,269.04,True
1627069786429.65,-246.09,-24.41,-41.02,-106.93,353.02,65.43,418.45,True
1627069786433.56,-185.06,-37.6,-55.66,-81.05,266.11,93.25999999999999,359.37,True
1627069786437.46,206.54,-22.46,-36.62,-63.48,270.02,59.08,329.09999999999997,True
1627069786441.37,209.96,-17.09,-37.11,-64.94,274.9,54.2,329.09999999999997,True
1627069786445.28,-186.04,-28.32,-49.8,-59.08,245.12,78.12,323.24,True
1627069786449.18,-274.9,-30.76,-41.02,-50.78,325.67999999999995,71.78,397.4599999999999,True
1627069786453.09,107.91,-18.55,-38.57,-8.3,116.21,57.120000000000005,173.32999999999998,True
1627069786457.0,276.86,-12.21,-41.02,5.86,282.72,53.230000000000004,335.95,True
1627069786460.9,-80.08,-14.16,-48.34,-28.32,108.4,62.5,170.9,True
1627069786464.81,-320.31,-9.28,-47.36,-29.3,349.61,56.64,406.25,True
1627069786468.71,-5.37,-4.39,-28.81,11.23,16.6,33.199999999999996,49.8,True
1627069786472.62,283.69,-10.25,-21.0,27.34,311.03,31.25,342.28,True
1627069786476.53,4.88,-23.93,-37.11,8.3,13.18,61.04,74.22,True
1627069786480.43,-341.31,-21.48,-43.46,-6.84,348.15,64.94,413.09,True
1627069786484.34,-152.34,-14.16,-23.93,5.86,158.20000000000002,38.09,196.29000000000002,True
1627069786488.25,234.38,-10.74,-13.18,14.16,248.54,23.92,272.46,True
1627069786492.15,133.3,-16.11,-30.27,13.67,146.97,46.379999999999995,193.35,True
1627069786496.06,-266.6,-20.51,-38.57,-5.86,272.46000000000004,59.08,331.54,True
1627069786499.96,-233.89,-15.14,-31.74,-9.28,243.17,46.879999999999995,290.05,True
1627069786503.87,167.97,-16.6,-22.46,11.23,179.2,39.06,218.26,True
1627069786507.78,219.24,-18.55,-23.93,-0.49,219.73000000000002,42.480000000000004,262.21000000000004,True
1627069786511.68,-173.34,-15.14,-27.34,-29.3,202.64000000000001,42.480000000000004,245.12000000000003,True
1627069786515.59,-311.04,-21.48,-30.27,-29.3,340.34000000000003,51.75,392.09000000000003,True
1627069786519.5,68.85,-16.11,-27.34,7.81,76.66,43.45,120.11,True
1627069786523.4,259.77,-13.18,-22.46,7.81,267.58,35.64,303.21999999999997,True
1627069786527.31,-80.57,-14.65,-23.93,-35.64,116.21,38.58,154.79,True
